timestamp,modelo,dataset,item_idx,resposta_esperada,resposta_modelo,alternativa_extraida,acertou,tempo_s,erro
2026-07-05T16:31:30Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2022.jsonl,9,C,"## Ser cronista
### Clarice Lispector
Sei que não sou, mas tenho meditado ligeiramente no assunto.
Crônica é um relato? É uma conversa? É um resumo de um estado de espírito? Não sei, pois antes de começar a escrever para o Jornal do Brasil, eu só tinha escrito romances e contos.
E também sem perceber, à medida que escrevia para aqui, ia me tornando pessoal demais, correndo o risco de em breve publicar minha vida passada e presente, o que não pretendo. Outra coisa notei: basta eu sabe ... (truncated)
D",D,False,13.79,
2026-07-05T16:31:37Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,0,B,A,A,False,6.494,
2026-07-05T16:31:49Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,1,D,"## Things We Carry on the Sea
We carry tears in our eyes: goodbye father, goodbye mother
We carry soil in small bags: may home never fade in our hearts
We carry carnage of mining, droughts, floods, genocides
We carry dust of our families and neighbors incinerated in mushroom clouds
We carry our islands sinking under the sea
We carry our hands, feet, bones, hearts and best minds for a new life
We carry diplomas: medicine, engineer, nurse, education, math, poetry, even if they mean nothing to th ... (truncated)
B",B,False,12.675,
2026-07-05T16:31:54Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,2,B,D,D,False,4.393,
2026-07-05T16:31:58Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,3,B,D,D,False,4.444,
2026-07-05T16:32:08Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,4,A,"(fragmento)
Spanglish
Tato Laviera
pues estoy creando Spanglish
bicultural systems
scientific lexicographical
intertextual integrations
two expressions
existentially wired
two dominant languages
continentally abrazándose
in colloquial combate
imperio spanglish emerges
sobre territorio bilingual
las novelas mexicanas
mixing with radiorocknroll
immigrantmigrant
nasal mispronouncements
hiphop, street salsa, spanish pop
standard english classroom
with computer technicalitie
spanglish is litera ... (truncated)
D",D,False,9.814,
2026-07-05T16:32:23Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,5,A,"## Rui Barbosa
Mestre e companheiro, disse eu que nos íamos despedir. Mas disse mal. A morte não extingue: transforma; não aniquila: renova; não divorcia: aproxima. Um dia supuseste “morta e separada” a consorte dos teus sonhos e das tuas agonias, que te soubera “pôr um mundo inteiro no recanto” do teu ninho; e, todavia, nunca ela te esteve mais presente, no íntimo de ti mesmo e na expressão do teu canto, no fundo do teu ser e na face de tuas ações. Esses catorze versos inimitá ... (truncated)
D",D,False,14.896,
2026-07-05T16:32:28Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,6,A,D,D,False,4.9,
2026-07-05T16:32:40Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,7,E,"## Carta aberta à população brasileira
Prezados Cidadãos e Cidadãs,
O envelhecimento populacional é um fenômeno mundial. Infelizmente, nosso país ainda não está preparado para atender às demandas dessa população.
Este é o retrato da saúde pública no Brasil, que, apesar dos indiscutíveis avanços, apresenta um cenário de deficiências e falta de integração em todos os níveis de atenção à saúde: primária (atendimento deficiente nas unidades de saúde da atenção básica) ... (truncated)
D",D,False,12.693,
2026-07-05T16:32:51Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,8,C,"A petição online criada por um cidadão paulista surtiu efeito: casado há três anos com seu companheiro, ele pedia a alteração da definição de “casamento” no tradicional dicionário Michaelis em português. Na definição anterior, casamento aparecia como “união legítima entre homem e mulher” e “união legal entre homem e mulher, para constituir família”.
O novo verbete não traz em nenhum momento as palavras homem ou mulher — agora a definição de casamento se refere  ... (truncated)
D",D,False,10.391,
2026-07-05T16:33:03Z,Qwen2.5-3B-Instruct/Qwen2.5-3B-Instruct-Q4_K_M.gguf,enem/2023.jsonl,9,B,"A neozelandesa Laurel Hubbard fez história nos Jogos Olímpicos. Apesar de ter ficado de fora da disputa por medalhas, a levantadora de peso deixou sua marca na edição de Tóquio por ser a primeira mulher abertamente transgênero a participar de uma competição olímpica. No início da carreira, na década de 1990, a neozelandesa participava de disputas na categoria masculina. Em 2001, aos 23 anos, ela se afastou da atividade. “A pressão de tentar me encaixar em um mundo que talvez não t ... (truncated)
D",D,False,12.221,
